building_id,site_id,timestamp,is_tropical,meter,prediction_log,prediction_raw,predicted_peak,precool_start,setpoint_reduction_c
2,0,2016-11-09 19:00:00,0,0,2.8407427775062017,16.12848346549912,True,2016-11-09 18:30:00,1.0
2,0,2016-11-09 20:00:00,0,0,2.703950603921499,13.93863192044184,False,2016-11-09 19:30:00,0.0
2,0,2016-11-09 21:00:00,0,0,2.675627744640429,13.52146274941364,False,2016-11-09 20:30:00,0.0
2,0,2016-11-09 22:00:00,0,0,2.5059891240787073,11.255675356102016,False,2016-11-09 21:30:00,0.0
2,0,2016-11-09 23:00:00,0,0,2.5440726619280665,11.731416283115738,False,2016-11-09 22:30:00,0.0
2,0,2016-11-10 00:00:00,0,0,2.3687088166687373,9.683588902771477,False,2016-11-09 23:30:00,0.0
2,0,2016-11-10 01:00:00,0,0,2.41598484442113,10.20079596882778,False,2016-11-10 00:30:00,0.0
2,0,2016-11-10 02:00:00,0,0,2.335572500511789,9.335375243564236,False,2016-11-10 01:30:00,0.0
2,0,2016-11-10 03:00:00,0,0,2.329588264878988,9.273710614611211,False,2016-11-10 02:30:00,0.0
2,0,2016-11-10 04:00:00,0,0,2.355404392224915,9.542391260854748,False,2016-11-10 03:30:00,0.0
2,0,2016-11-10 05:00:00,0,0,2.409444333076498,10.127776089703923,False,2016-11-10 04:30:00,0.0
2,0,2016-11-10 06:00:00,0,0,2.40776118245681,10.109062120115592,False,2016-11-10 05:30:00,0.0
2,0,2016-11-10 07:00:00,0,0,2.451589333661883,10.606779112481366,False,2016-11-10 06:30:00,0.0
2,0,2016-11-10 08:00:00,0,0,2.55955485026443,11.930060221365222,False,2016-11-10 07:30:00,0.0
2,0,2016-11-10 09:00:00,0,0,3.2355393567389825,24.42007857277392,True,2016-11-10 08:30:00,1.0
2,0,2016-11-10 10:00:00,0,0,3.3568799400720533,27.699506860932654,True,2016-11-10 09:30:00,1.0
2,0,2016-11-10 11:00:00,0,0,3.286222228800077,25.74164876238518,True,2016-11-10 10:30:00,1.0
2,0,2016-11-10 12:00:00,0,0,3.218163865888362,23.982207360070486,True,2016-11-10 11:30:00,1.0
2,0,2016-11-10 13:00:00,0,0,3.1981942447714786,23.488270425620627,True,2016-11-10 12:30:00,1.0
2,0,2016-11-10 14:00:00,0,0,3.3176798225069244,26.59624802907984,True,2016-11-10 13:30:00,1.0
2,0,2016-11-10 15:00:00,0,0,3.4786089767816364,31.414601238136626,True,2016-11-10 14:30:00,1.0
2,0,2016-11-10 16:00:00,0,0,3.443922064817191,30.309515621730426,True,2016-11-10 15:30:00,1.0
2,0,2016-11-10 17:00:00,0,0,3.4006543556738626,28.983713642709056,True,2016-11-10 16:30:00,1.0
2,0,2016-11-10 18:00:00,0,0,3.1187287420488063,21.61760854460691,True,2016-11-10 17:30:00,1.0
2,0,2016-11-10 19:00:00,0,0,2.8668157499956255,16.580946844541717,True,2016-11-10 18:30:00,1.0
2,0,2016-11-10 20:00:00,0,0,2.702029412095959,13.909959494345964,False,2016-11-10 19:30:00,0.0
2,0,2016-11-10 21:00:00,0,0,2.5571663276727254,11.89921333432291,False,2016-11-10 20:30:00,0.0
2,0,2016-11-10 22:00:00,0,0,2.6098498951711817,12.597009721826288,False,2016-11-10 21:30:00,0.0
2,0,2016-11-10 23:00:00,0,0,2.364932625662159,9.643321706600434,False,2016-11-10 22:30:00,0.0
2,0,2016-11-11 00:00:00,0,0,2.1933506331891506,7.965201949048424,False,2016-11-10 23:30:00,0.0
2,0,2016-11-11 01:00:00,0,0,2.1796585867665477,7.843286528214294,False,2016-11-11 00:30:00,0.0
2,0,2016-11-11 02:00:00,0,0,2.216415813177457,8.174389141833778,False,2016-11-11 01:30:00,0.0
2,0,2016-11-11 03:00:00,0,0,2.088840970857347,7.0755499403458995,False,2016-11-11 02:30:00,0.0
2,0,2016-11-11 04:00:00,0,0,2.1286078705498146,7.4031603778586215,False,2016-11-11 03:30:00,0.0
2,0,2016-11-11 05:00:00,0,0,2.246726807079466,8.456731415992921,False,2016-11-11 04:30:00,0.0
2,0,2016-11-11 06:00:00,0,0,2.377821796491278,9.781393200312802,False,2016-11-11 05:30:00,0.0
2,0,2016-11-11 07:00:00,0,0,2.2886781107590495,8.861892731186455,False,2016-11-11 06:30:00,0.0
2,0,2016-11-11 08:00:00,0,0,2.406064046693149,10.09022452299215,False,2016-11-11 07:30:00,0.0
2,0,2016-11-11 09:00:00,0,0,2.4196610649941666,10.242048345361326,False,2016-11-11 08:30:00,0.0
2,0,2016-11-11 10:00:00,0,0,2.4279070820431654,10.335133732067325,False,2016-11-11 09:30:00,0.0
2,0,2016-11-11 11:00:00,0,0,2.372288582532804,9.721902185006781,False,2016-11-11 10:30:00,0.0
2,0,2016-11-11 12:00:00,0,0,3.038300899649019,19.869753288003558,True,2016-11-11 11:30:00,1.0
2,0,2016-11-11 13:00:00,0,0,3.1779415644435427,22.997305769532268,True,2016-11-11 12:30:00,1.0
2,0,2016-11-11 14:00:00,0,0,2.9584666399370514,18.268403691354663,True,2016-11-11 13:30:00,1.0
2,0,2016-11-11 15:00:00,0,0,3.0195233380211697,19.481526592058923,True,2016-11-11 14:30:00,1.0
2,0,2016-11-11 16:00:00,0,0,2.971111309578749,18.5135931937942,True,2016-11-11 15:30:00,1.0
2,0,2016-11-11 17:00:00,0,0,2.9525722791091416,18.15516283651445,True,2016-11-11 16:30:00,1.0
2,0,2016-11-11 18:00:00,0,0,2.7839838755765984,15.18336520655906,False,2016-11-11 17:30:00,0.0
2,0,2016-11-11 19:00:00,0,0,2.65350918461834,13.203795031189529,False,2016-11-11 18:30:00,0.0
2,0,2016-11-11 20:00:00,0,0,2.424593632895998,10.297637498107747,False,2016-11-11 19:30:00,0.0
2,0,2016-11-11 21:00:00,0,0,2.4555849647574766,10.653248295054702,False,2016-11-11 20:30:00,0.0
2,0,2016-11-11 22:00:00,0,0,2.360454168429386,9.595762620678297,False,2016-11-11 21:30:00,0.0
2,0,2016-11-11 23:00:00,0,0,2.1262090496670862,7.383026859270309,False,2016-11-11 22:30:00,0.0
2,0,2016-11-12 00:00:00,0,0,2.2355571276304103,8.351690486285877,False,2016-11-11 23:30:00,0.0
2,0,2016-11-12 01:00:00,0,0,2.1524056304989294,7.605535254835323,False,2016-11-12 00:30:00,0.0
2,0,2016-11-12 02:00:00,0,0,2.1524056304989294,7.605535254835323,False,2016-11-12 01:30:00,0.0
2,0,2016-11-12 03:00:00,0,0,2.1389536336226573,7.490548754445632,False,2016-11-12 02:30:00,0.0
2,0,2016-11-12 04:00:00,0,0,2.142174330233778,7.517938319108941,False,2016-11-12 03:30:00,0.0
2,0,2016-11-12 05:00:00,0,0,2.2740322349681605,8.718509226672241,False,2016-11-12 04:30:00,0.0
2,0,2016-11-12 06:00:00,0,0,2.2726617308268864,8.705199092410489,False,2016-11-12 05:30:00,0.0
2,0,2016-11-12 07:00:00,0,0,2.2973043846580254,8.947332100937446,False,2016-11-12 06:30:00,0.0
2,0,2016-11-12 08:00:00,0,0,2.241983346024263,8.411980001019137,False,2016-11-12 07:30:00,0.0
2,0,2016-11-12 09:00:00,0,0,2.2401042643414213,8.394310728002695,False,2016-11-12 08:30:00,0.0
2,0,2016-11-12 10:00:00,0,0,2.1181243971982484,7.315526227712034,False,2016-11-12 09:30:00,0.0
2,0,2016-11-12 11:00:00,0,0,2.304126022788975,9.015421176372945,False,2016-11-12 10:30:00,0.0
2,0,2016-11-12 12:00:00,0,0,2.243026132132279,8.42179980209936,False,2016-11-12 11:30:00,0.0
2,0,2016-11-12 13:00:00,0,0,2.590825519316565,12.340780130390359,False,2016-11-12 12:30:00,0.0
2,0,2016-11-12 14:00:00,0,0,2.5433027710356866,11.72161825386298,False,2016-11-12 13:30:00,0.0
2,0,2016-11-12 15:00:00,0,0,2.7422610844640487,14.522042096219364,False,2016-11-12 14:30:00,0.0
2,0,2016-11-12 16:00:00,0,0,2.7502676418152454,14.646819066888465,False,2016-11-12 15:30:00,0.0
2,0,2016-11-12 17:00:00,0,0,2.722621808822537,14.220174367239347,False,2016-11-12 16:30:00,0.0
2,0,2016-11-12 18:00:00,0,0,2.6566516472744786,13.248500131916444,False,2016-11-12 17:30:00,0.0
2,0,2016-11-12 19:00:00,0,0,2.5319733926362376,11.57830359274856,False,2016-11-12 18:30:00,0.0
2,0,2016-11-12 20:00:00,0,0,2.428324351311307,10.33986452196197,False,2016-11-12 19:30:00,0.0
2,0,2016-11-12 21:00:00,0,0,2.293369025517847,8.908262703112019,False,2016-11-12 20:30:00,0.0
2,0,2016-11-12 22:00:00,0,0,2.091404767861555,7.096280574303609,False,2016-11-12 21:30:00,0.0
2,0,2016-11-12 23:00:00,0,0,2.13340475964445,7.443566239976622,False,2016-11-12 22:30:00,0.0
2,0,2016-11-13 00:00:00,0,0,2.06356024305631,6.873953154050088,False,2016-11-12 23:30:00,0.0
2,0,2016-11-13 01:00:00,0,0,2.1319888156969586,7.4316190837117535,False,2016-11-13 00:30:00,0.0
2,0,2016-11-13 02:00:00,0,0,2.0637616214902264,6.875538958072987,False,2016-11-13 01:30:00,0.0
2,0,2016-11-13 03:00:00,0,0,2.0976352057786007,7.146881416797957,False,2016-11-13 02:30:00,0.0
2,0,2016-11-13 04:00:00,0,0,2.136841452083434,7.472634100269767,False,2016-11-13 03:30:00,0.0
2,0,2016-11-13 05:00:00,0,0,2.0533828328647834,6.7942231138341915,False,2016-11-13 04:30:00,0.0
2,0,2016-11-13 06:00:00,0,0,2.323674397102747,9.213132550349949,False,2016-11-13 05:30:00,0.0
2,0,2016-11-13 07:00:00,0,0,2.600293015550088,12.467683697650283,False,2016-11-13 06:30:00,0.0
2,0,2016-11-13 08:00:00,0,0,2.4569561912874156,10.66923849886721,False,2016-11-13 07:30:00,0.0
2,0,2016-11-13 09:00:00,0,0,2.5916348335539756,12.351581383902614,False,2016-11-13 08:30:00,0.0
2,0,2016-11-13 10:00:00,0,0,2.538759594928055,11.663952793120078,False,2016-11-13 09:30:00,0.0
2,0,2016-11-13 11:00:00,0,0,2.762323144058941,14.836590928436365,False,2016-11-13 10:30:00,0.0
2,0,2016-11-13 12:00:00,0,0,2.8694535058786403,16.6273823062922,True,2016-11-13 11:30:00,1.0
2,0,2016-11-13 13:00:00,0,0,2.9491134081498975,18.089022052219832,True,2016-11-13 12:30:00,1.0
2,0,2016-11-13 14:00:00,0,0,2.944349701907256,17.998303807792322,True,2016-11-13 13:30:00,1.0
2,0,2016-11-13 15:00:00,0,0,2.983306512600895,18.753022401001736,True,2016-11-13 14:30:00,1.0
2,0,2016-11-13 16:00:00,0,0,2.8786158089986653,16.789631881047892,True,2016-11-13 15:30:00,1.0
2,0,2016-11-13 17:00:00,0,0,2.838963662741142,16.098037019554216,True,2016-11-13 16:30:00,1.0
2,0,2016-11-13 18:00:00,0,0,2.714576868562346,14.098220188496091,False,2016-11-13 17:30:00,0.0
2,0,2016-11-13 19:00:00,0,0,2.60239644344874,12.496041813440437,False,2016-11-13 18:30:00,0.0
2,0,2016-11-13 20:00:00,0,0,2.6869437088679287,13.686720363595072,False,2016-11-13 19:30:00,0.0
2,0,2016-11-13 21:00:00,0,0,2.5191938852181175,11.418581825185932,False,2016-11-13 20:30:00,0.0
2,0,2016-11-13 22:00:00,0,0,2.4791415612744965,10.931017972643257,False,2016-11-13 21:30:00,0.0
2,0,2016-11-13 23:00:00,0,0,2.4791115926808525,10.930660422171545,False,2016-11-13 22:30:00,0.0
2,0,2016-11-14 00:00:00,0,0,2.3463610563950104,9.447482668187293,False,2016-11-13 23:30:00,0.0
2,0,2016-11-14 01:00:00,0,0,2.017792562007209,6.521702901603521,False,2016-11-14 00:30:00,0.0
2,0,2016-11-14 02:00:00,0,0,2.183259300300036,7.875186065780111,False,2016-11-14 01:30:00,0.0
2,0,2016-11-14 03:00:00,0,0,2.0892233952503907,7.078638818223808,False,2016-11-14 02:30:00,0.0
2,0,2016-11-14 04:00:00,0,0,2.1055497890001362,7.2116164251528945,False,2016-11-14 03:30:00,0.0
2,0,2016-11-14 05:00:00,0,0,2.051615423168555,6.7804596947112135,False,2016-11-14 04:30:00,0.0
2,0,2016-11-14 06:00:00,0,0,2.4116670473462904,10.15253746494623,False,2016-11-14 05:30:00,0.0
2,0,2016-11-14 07:00:00,0,0,2.740255225550353,14.490938275089107,False,2016-11-14 06:30:00,0.0
2,0,2016-11-14 08:00:00,0,0,2.720085819563568,14.1816250694869,False,2016-11-14 07:30:00,0.0
2,0,2016-11-14 09:00:00,0,0,3.0392313953450594,19.889181541166664,True,2016-11-14 08:30:00,1.0
2,0,2016-11-14 10:00:00,0,0,3.333968741911192,27.049442089435207,True,2016-11-14 09:30:00,1.0
2,0,2016-11-14 11:00:00,0,0,3.330599871683886,26.955106151075064,True,2016-11-14 10:30:00,1.0
2,0,2016-11-14 12:00:00,0,0,3.4042826490438434,29.09270095152759,True,2016-11-14 11:30:00,1.0
2,0,2016-11-14 13:00:00,0,0,3.262734737132884,25.120873277365895,True,2016-11-14 12:30:00,1.0
2,0,2016-11-14 14:00:00,0,0,3.0813637422075995,20.788095490175554,True,2016-11-14 13:30:00,1.0
2,0,2016-11-14 15:00:00,0,0,3.125681716508864,21.775416179641216,True,2016-11-14 14:30:00,1.0
2,0,2016-11-14 16:00:00,0,0,3.137585967997602,22.04816065008384,True,2016-11-14 15:30:00,1.0
2,0,2016-11-14 17:00:00,0,0,2.901315716370364,17.198073127642797,True,2016-11-14 16:30:00,1.0
2,0,2016-11-14 18:00:00,0,0,2.8370751174159166,16.065777073443815,True,2016-11-14 17:30:00,1.0
2,0,2016-11-14 19:00:00,0,0,2.682334827487182,13.619186758299573,False,2016-11-14 18:30:00,0.0
2,0,2016-11-14 20:00:00,0,0,2.633168585067822,12.917799841742667,False,2016-11-14 19:30:00,0.0
2,0,2016-11-14 21:00:00,0,0,2.324636713565882,9.222965546411501,False,2016-11-14 20:30:00,0.0
2,0,2016-11-14 22:00:00,0,0,2.4336264491316033,10.400149269512395,False,2016-11-14 21:30:00,0.0
2,0,2016-11-14 23:00:00,0,0,2.445955819006646,10.54157598607828,False,2016-11-14 22:30:00,0.0
2,0,2016-11-15 00:00:00,0,0,2.492562599291384,11.092223974622756,False,2016-11-14 23:30:00,0.0
2,0,2016-11-15 01:00:00,0,0,2.1345299630097583,7.4530723162566,False,2016-11-15 00:30:00,0.0
2,0,2016-11-15 02:00:00,0,0,2.113312903893691,7.275612228914794,False,2016-11-15 01:30:00,0.0
2,0,2016-11-15 03:00:00,0,0,2.0428221986826838,6.712344281964229,False,2016-11-15 02:30:00,0.0
2,0,2016-11-15 04:00:00,0,0,2.1977831816916873,8.005028843635424,False,2016-11-15 03:30:00,0.0
2,0,2016-11-15 05:00:00,0,0,2.204934618720314,8.069658562587762,False,2016-11-15 04:30:00,0.0
2,0,2016-11-15 06:00:00,0,0,2.2625621531651112,8.60767399059746,False,2016-11-15 05:30:00,0.0
2,0,2016-11-15 07:00:00,0,0,2.5215865699518765,11.448331152521911,False,2016-11-15 06:30:00,0.0
2,0,2016-11-15 08:00:00,0,0,2.619265894290535,12.725643812232558,False,2016-11-15 07:30:00,0.0
2,0,2016-11-15 09:00:00,0,0,2.845922786565433,16.217439362287962,True,2016-11-15 08:30:00,1.0
2,0,2016-11-15 10:00:00,0,0,3.117107553273484,21.580970837853663,True,2016-11-15 09:30:00,1.0
2,0,2016-11-15 11:00:00,0,0,3.1462989261147967,22.249855712840997,True,2016-11-15 10:30:00,1.0
2,0,2016-11-15 12:00:00,0,0,3.073054870380319,20.60781101488166,True,2016-11-15 11:30:00,1.0
2,0,2016-11-15 13:00:00,0,0,3.102891934122531,21.26223920762157,True,2016-11-15 12:30:00,1.0
2,0,2016-11-15 14:00:00,0,0,3.17032643365678,22.81525718919396,True,2016-11-15 13:30:00,1.0
2,0,2016-11-15 15:00:00,0,0,3.243009451142051,24.610679978360096,True,2016-11-15 14:30:00,1.0
2,0,2016-11-15 16:00:00,0,0,3.3549574201612944,27.64438449146803,True,2016-11-15 15:30:00,1.0
2,0,2016-11-15 17:00:00,0,0,3.221822117243296,24.07376592400583,True,2016-11-15 16:30:00,1.0
2,0,2016-11-15 18:00:00,0,0,2.8838575427152313,16.88312521379465,True,2016-11-15 17:30:00,1.0
2,0,2016-11-15 19:00:00,0,0,2.615417169450387,12.672919112459088,False,2016-11-15 18:30:00,0.0
2,0,2016-11-15 20:00:00,0,0,2.2047926425945623,8.068370979008384,False,2016-11-15 19:30:00,0.0
2,0,2016-11-15 21:00:00,0,0,2.3194560240766635,9.170140489515063,False,2016-11-15 20:30:00,0.0
2,0,2016-11-15 22:00:00,0,0,2.3079569683198176,9.053863297188382,False,2016-11-15 21:30:00,0.0
2,0,2016-11-15 23:00:00,0,0,2.341159635687534,9.393281997939143,False,2016-11-15 22:30:00,0.0
2,0,2016-11-16 00:00:00,0,0,2.147961782232849,7.567378406329723,False,2016-11-15 23:30:00,0.0
2,0,2016-11-16 01:00:00,0,0,2.0796172120076113,7.001405486069688,False,2016-11-16 00:30:00,0.0
2,0,2016-11-16 02:00:00,0,0,2.135211524136289,7.458835565527348,False,2016-11-16 01:30:00,0.0
2,0,2016-11-16 03:00:00,0,0,2.040969259544955,6.698067008944463,False,2016-11-16 02:30:00,0.0
2,0,2016-11-16 04:00:00,0,0,2.1777051586025564,7.826028664733951,False,2016-11-16 03:30:00,0.0
2,0,2016-11-16 05:00:00,0,0,2.228341313442261,8.28445330264534,False,2016-11-16 04:30:00,0.0
2,0,2016-11-16 06:00:00,0,0,2.249024957589186,8.47848940010178,False,2016-11-16 05:30:00,0.0
2,0,2016-11-16 07:00:00,0,0,2.2853948031045572,8.829566201306156,False,2016-11-16 06:30:00,0.0
2,0,2016-11-16 08:00:00,0,0,2.631328718688549,12.892216491929855,False,2016-11-16 07:30:00,0.0
2,0,2016-11-16 09:00:00,0,0,2.9772125676202874,18.63301460113969,True,2016-11-16 08:30:00,1.0
2,0,2016-11-16 10:00:00,0,0,2.981405223307911,18.71550187100037,True,2016-11-16 09:30:00,1.0
2,0,2016-11-16 11:00:00,0,0,2.959675086047395,18.29170259374663,True,2016-11-16 10:30:00,1.0
2,0,2016-11-16 12:00:00,0,0,3.1062269683473294,21.33660848040392,True,2016-11-16 11:30:00,1.0
2,0,2016-11-16 13:00:00,0,0,3.1359484865005762,22.010450596662352,True,2016-11-16 12:30:00,1.0
2,0,2016-11-16 14:00:00,0,0,3.2201336796985376,24.03146615653811,True,2016-11-16 13:30:00,1.0
2,0,2016-11-16 15:00:00,0,0,3.2354322593726845,24.417356295084677,True,2016-11-16 14:30:00,1.0
2,0,2016-11-16 16:00:00,0,0,3.1279877063636374,21.827996660016748,True,2016-11-16 15:30:00,1.0
2,0,2016-11-16 17:00:00,0,0,2.968393700471469,18.46063486782267,True,2016-11-16 16:30:00,1.0
2,0,2016-11-16 18:00:00,0,0,2.7466371956378817,14.590117121378125,False,2016-11-16 17:30:00,0.0
2,0,2016-11-16 19:00:00,0,0,2.3175327934996646,9.150599761039631,False,2016-11-16 18:30:00,0.0
2,0,2016-11-16 20:00:00,0,0,2.2630796131626973,8.612646864078028,False,2016-11-16 19:30:00,0.0
2,0,2016-11-16 21:00:00,0,0,2.242869679314652,8.420325850278168,False,2016-11-16 20:30:00,0.0
2,0,2016-11-16 22:00:00,0,0,2.263974857754491,8.621256387435512,False,2016-11-16 21:30:00,0.0
2,0,2016-11-16 23:00:00,0,0,2.146274348560303,7.552933714178922,False,2016-11-16 22:30:00,0.0
2,0,2016-11-17 00:00:00,0,0,2.1700664188984278,7.75886577563782,False,2016-11-16 23:30:00,0.0
2,0,2016-11-17 01:00:00,0,0,2.148147025264333,7.568965600481371,False,2016-11-17 00:30:00,0.0
2,0,2016-11-17 02:00:00,0,0,2.1400781872676284,7.50010220267097,False,2016-11-17 01:30:00,0.0
2,0,2016-11-17 03:00:00,0,0,2.114519406653748,7.2856028035261655,False,2016-11-17 02:30:00,0.0
2,0,2016-11-17 04:00:00,0,0,1.9859700761524177,6.286112041807671,False,2016-11-17 03:30:00,0.0
2,0,2016-11-17 05:00:00,0,0,2.0069960323565277,6.440931423623986,False,2016-11-17 04:30:00,0.0
2,0,2016-11-17 06:00:00,0,0,2.0961848005638313,7.135073702562042,False,2016-11-17 05:30:00,0.0
2,0,2016-11-17 07:00:00,0,0,2.0819907524605648,7.020419702250312,False,2016-11-17 06:30:00,0.0
2,0,2016-11-17 08:00:00,0,0,2.514434042192432,11.359611780510273,False,2016-11-17 07:30:00,0.0
2,0,2016-11-17 09:00:00,0,0,2.717181748941503,14.137600514276663,False,2016-11-17 08:30:00,0.0
2,0,2016-11-17 10:00:00,0,0,2.8665217616481002,16.575779010709645,True,2016-11-17 09:30:00,1.0
2,0,2016-11-17 11:00:00,0,0,2.8563751479352373,16.398346064448102,True,2016-11-17 10:30:00,1.0
2,0,2016-11-17 12:00:00,0,0,2.6269738518737284,12.831849280332728,False,2016-11-17 11:30:00,0.0
2,0,2016-11-17 13:00:00,0,0,2.8278746850297347,15.909484626890226,True,2016-11-17 12:30:00,1.0
2,0,2016-11-17 14:00:00,0,0,3.089351433885403,20.962829008888495,True,2016-11-17 13:30:00,1.0
2,0,2016-11-17 15:00:00,0,0,3.207328850381595,23.71298589910642,True,2016-11-17 14:30:00,1.0
2,0,2016-11-17 16:00:00,0,0,3.3433632365222627,27.314194080392657,True,2016-11-17 15:30:00,1.0
2,0,2016-11-17 17:00:00,0,0,3.168771310873333,22.778250322714133,True,2016-11-17 16:30:00,1.0
2,0,2016-11-17 18:00:00,0,0,3.017048488474713,19.430900566999266,True,2016-11-17 17:30:00,1.0
2,0,2016-11-17 19:00:00,0,0,2.445035346660556,10.530957172464687,False,2016-11-17 18:30:00,0.0
2,0,2016-11-17 20:00:00,0,0,2.3421406878824493,9.403483353268411,False,2016-11-17 19:30:00,0.0
2,0,2016-11-17 21:00:00,0,0,2.303210778271437,9.00625881059255,False,2016-11-17 20:30:00,0.0
2,0,2016-11-17 22:00:00,0,0,2.273686846333042,8.715153143644885,False,2016-11-17 21:30:00,0.0
2,0,2016-11-17 23:00:00,0,0,2.1299751855898665,7.414658004074578,False,2016-11-17 22:30:00,0.0
2,0,2016-11-18 00:00:00,0,0,2.1401310710196157,7.500551731854013,False,2016-11-17 23:30:00,0.0
2,0,2016-11-18 01:00:00,0,0,2.1403163140510997,7.5021265456832475,False,2016-11-18 00:30:00,0.0
2,0,2016-11-18 02:00:00,0,0,2.136281198767425,7.4678886083826725,False,2016-11-18 01:30:00,0.0
2,0,2016-11-18 03:00:00,0,0,2.1205272207327885,7.335530994170997,False,2016-11-18 02:30:00,0.0
2,0,2016-11-18 04:00:00,0,0,2.172381244297161,7.779164505543046,False,2016-11-18 03:30:00,0.0
2,0,2016-11-18 05:00:00,0,0,2.115468333949845,7.293468969810735,False,2016-11-18 04:30:00,0.0
2,0,2016-11-18 06:00:00,0,0,2.1354157656937933,7.460563387718466,False,2016-11-18 05:30:00,0.0
2,0,2016-11-18 07:00:00,0,0,2.231140893740435,8.310482293314966,False,2016-11-18 06:30:00,0.0
